2021-02-19 20:46:57,"RT @MaxTVonline_EC: 🔴No se te ocurra perdértelo ... si lo viste, ahora escúchalo ..

😬“¡ Que pena !, hemos conocido al verdadero Yaku Pérez…","Guayaquil, Ecuador",2
2021-02-19 20:45:48,"RT @ErmelRosario: 👺BIPOLAR, PÉREZ, LANZÓ KK CON VENTILADOR, PIDE DISCULPAS Y AQUÍ NO PASA NADA🐴🐴
#NiUnVotoALaDerecha 
""Me salió la indignac…",,20
2021-02-19 20:45:44,RT @ecuadorenvivo: #VIDEO Marco Antonio Arguello denuncia 'secuestro y agresiones de #YakuPérez contra líderes indígenas que no le apoyan'…,Ecuador,55
2021-02-19 20:32:37,RT @ecuadorenvivo: #VIDEO Marco Antonio Arguello denuncia 'secuestro y agresiones de #YakuPérez contra líderes indígenas que no le apoyan'…,"Esmeraldas, Ecuador",55
2021-02-19 20:28:52,#PPNacionales | @FUTtrabajadores anunció este viernes que se sumará el próximo 23 de febrero a la movilización conv… https://t.co/rwYjleGyBv,"Quito, Ecuador",3
2021-02-19 20:28:52,"🔴No se te ocurra perdértelo ... si lo viste, ahora escúchalo ..

😬“¡ Que pena !, hemos conocido al verdadero Yaku P… https://t.co/YVNUWAVXff",Ecuador,2
2021-02-19 20:26:42,RT @ecuadorenvivo: #VIDEO Marco Antonio Arguello denuncia 'secuestro y agresiones de #YakuPérez contra líderes indígenas que no le apoyan'…,,55
2021-02-19 20:23:53,"RT @LaReinaDeNarnia: Doble Moral, versión #YakuPerez https://t.co/SojUqQcYWR",,14
2021-02-19 20:16:53,"RT @ErmelRosario: 👺BIPOLAR, PÉREZ, LANZÓ KK CON VENTILADOR, PIDE DISCULPAS Y AQUÍ NO PASA NADA🐴🐴
#NiUnVotoALaDerecha 
""Me salió la indignac…",,20
2021-02-19 20:15:46,"Porque disculparse con el banquero por decirle sus verdades, mientras le roban la elección?, el sentido común la du… https://t.co/laRb6tTExm","Guayaquil, Ecuador",0
2021-02-19 20:15:21,RT @ecuadorenvivo: #VIDEO Marco Antonio Arguello denuncia 'secuestro y agresiones de #YakuPérez contra líderes indígenas que no le apoyan'…,Ecuador,55
2021-02-19 20:15:04,"RT @ErmelRosario: 👺BIPOLAR, PÉREZ, LANZÓ KK CON VENTILADOR, PIDE DISCULPAS Y AQUÍ NO PASA NADA🐴🐴
#NiUnVotoALaDerecha 
""Me salió la indignac…","Quito, Ecuador",20
2021-02-19 20:14:19,"RT @ErmelRosario: 👺1/2 METRO DECEPCIONADO POR FICCIÓN DE YAKU PÉREZ, YA NO SE VA AL PÁRAMO👹👹
#NiUnVotoALaDerecha 
Carlos Vera dice que #Yak…",,21
2021-02-19 20:13:53,RT @ecuadorenvivo: #VIDEO Marco Antonio Arguello denuncia 'secuestro y agresiones de #YakuPérez contra líderes indígenas que no le apoyan'…,,55
2021-02-19 20:12:36,"RT @ErmelRosario: 👺BIPOLAR, PÉREZ, LANZÓ KK CON VENTILADOR, PIDE DISCULPAS Y AQUÍ NO PASA NADA🐴🐴
#NiUnVotoALaDerecha 
""Me salió la indignac…",,20
2021-02-19 20:11:50,RT @ecuadorenvivo: #VIDEO Marco Antonio Arguello denuncia 'secuestro y agresiones de #YakuPérez contra líderes indígenas que no le apoyan'…,Ecuador ,55
2021-02-19 20:11:20,"@manuelapicq a que juega #YakuPerez al disculparse con Lasso por decirle sus verdades, cogoberno con con peor gobie… https://t.co/cIFgNSySJV","Guayaquil, Ecuador",0
2021-02-19 20:09:35,"RT @ErmelRosario: 👺BIPOLAR, PÉREZ, LANZÓ KK CON VENTILADOR, PIDE DISCULPAS Y AQUÍ NO PASA NADA🐴🐴
#NiUnVotoALaDerecha 
""Me salió la indignac…",Nicaragua,20
2021-02-19 20:01:55,"Que va a pactar con Lasso, dice. 😂😂😂 #Lasso #YakuPerez #YakuEsLasso #yakuesmoreno https://t.co/C1htm8NWbX",,0
2021-02-19 20:00:21,"RT @ErmelRosario: 👺1/2 METRO DECEPCIONADO POR FICCIÓN DE YAKU PÉREZ, YA NO SE VA AL PÁRAMO👹👹
#NiUnVotoALaDerecha 
Carlos Vera dice que #Yak…","Guayas, Ecuador",21
2021-02-19 19:58:07,"RT @ErmelRosario: 👺BIPOLAR, PÉREZ, LANZÓ KK CON VENTILADOR, PIDE DISCULPAS Y AQUÍ NO PASA NADA🐴🐴
#NiUnVotoALaDerecha 
""Me salió la indignac…",Guayaquil,20
2021-02-19 19:56:53,Atender @FiscaliaEcuador @PoliciaEcuador ! Esto debería aplicar a cualquier acto de vandalismo  como sucedió en oct… https://t.co/ke3mzIJfiG,"Cuenca, Ecuador",0
2021-02-19 19:55:01,RT @ecuadorenvivo: #VIDEO Marco Antonio Arguello denuncia 'secuestro y agresiones de #YakuPérez contra líderes indígenas que no le apoyan'…,Ecuador,55
2021-02-19 19:54:50,"👺BIPOLAR, PÉREZ, LANZÓ KK CON VENTILADOR, PIDE DISCULPAS Y AQUÍ NO PASA NADA🐴🐴
#NiUnVotoALaDerecha 
""Me salió la in… https://t.co/p1XMFd3BoJ",Guayaquil - Ecuador,20
2021-02-19 19:50:01,"🖖¿Noticias? Aquí las tienes... #SucesosMaxTv con @StefLuzuriaga 

📍#YakuPerez insiste en que se suspenda el escruti… https://t.co/dUhaoaIePd",Ecuador,0
2021-02-19 19:42:01,RT @ecuadorenvivo: #VIDEO Marco Antonio Arguello denuncia 'secuestro y agresiones de #YakuPérez contra líderes indígenas que no le apoyan'…,Ecuador,55
