2021-02-19 16:03:40,RT @ecuadorenvivo: Estrecho margen de resultados entre #GuillermoLasso y #YakuPérez complicó proceso electoral https://t.co/ryfTJtCPjP - @c…,Ecuador,11
2021-02-19 16:03:02,RT @ecuadorenvivo: Estrecho margen de resultados entre #GuillermoLasso y #YakuPérez complicó proceso electoral https://t.co/ryfTJtCPjP - @c…,Ecuador,11
2021-02-19 16:02:32,RT @ecuadorenvivo: Estrecho margen de resultados entre #GuillermoLasso y #YakuPérez complicó proceso electoral https://t.co/ryfTJtCPjP - @c…,Ecuador,11
2021-02-19 16:02:28,RT @ecuadorenvivo: Estrecho margen de resultados entre #GuillermoLasso y #YakuPérez complicó proceso electoral https://t.co/ryfTJtCPjP - @c…,Ecuador,11
2021-02-19 16:02:06,Estrecho margen de resultados entre #GuillermoLasso y #YakuPérez complicó proceso electoral https://t.co/ryfTJtCPjP… https://t.co/ATZIF1xHl1,Ecuador,11
2021-02-19 15:22:38,"RT @dottialmeida1: Si se da el hipotético caso de Yaku en 2da vuelta, votaré por el, pero amarrado y muerto. 
#Yaku #GuillermoLasso #enfoke…","Guayaquil, Ecuador",1
2021-02-19 14:44:37,Entre #JaimeNebot y #GuillermoLasso? Por eso #Guayaquileños no dar ni un voto para estos #Nebot y #Lasso en las… https://t.co/rd7a8UWy45,"Guayaquil, Ecuador",0
2021-02-19 13:49:39,"Los comuneros de #Chimborazo, Sierra centro, anunciaron el jueves 18 de febrero del 2021 que se sumarán a la marcha… https://t.co/bI8lJVN3xO",Quito - Ecuador,0
2021-02-19 13:49:30,"Los comuneros de #Chimborazo, Sierra centro, anunciaron el jueves 18 de febrero del 2021 que se sumarán a la marcha… https://t.co/8hmPZaYtFO","Quito, Ecuador",0
2021-02-19 13:24:42,"RT @CrudoEcuador11: En un principio pensé #YakuPerez gano para la segunda vuelta, después vi la reunión entre #GuillermoLasso y #YakuPerez…",,5
2021-02-19 13:13:33,"RT @CrudoEcuador11: En un principio pensé #YakuPerez gano para la segunda vuelta, después vi la reunión entre #GuillermoLasso y #YakuPerez…","Loja, Ecuador",5
2021-02-19 11:24:12,"RT @CrudoEcuador11: En un principio pensé #YakuPerez gano para la segunda vuelta, después vi la reunión entre #GuillermoLasso y #YakuPerez…",Ecuador,5
2021-02-19 11:16:16,Político del presidente #Leninmoreno ☹️ y claro ya hecho el #FraudeElectoral o como lo llaman los #Ecuatorianos… https://t.co/QzqniMOGXN,"Guayaquil, Ecuador",0
2021-02-19 10:55:58,"RT @CrudoEcuador11: En un principio pensé #YakuPerez gano para la segunda vuelta, después vi la reunión entre #GuillermoLasso y #YakuPerez…",Por algun lugar del mundo,5
2021-02-19 10:16:00,Marcha indígena exige recuento de votos en Ecuador https://t.co/fAC0FSKtHw #Ecuador #Marchaindigena #Indigena… https://t.co/k8xJHccVUb,"Beirut, Líbano",1
2021-02-19 07:37:15,"RT @CrudoEcuador11: En un principio pensé #YakuPerez gano para la segunda vuelta, después vi la reunión entre #GuillermoLasso y #YakuPerez…",Ecuador,5
2021-02-19 04:12:06,"RT @PrincesaRaza: @MaiadelC Ya No Encuentran Que Hacer, Saben Que Están PERDIENDO ELECTORES.

Esto Pasó en Realidad en el CNE.
#yakuperez…",,1
2021-02-19 04:09:47,"RT @dottialmeida1: Mensaje respetuoso a don Guillermo Lasso Mendoza, candidato a Presidente de la República.
#GuillermoLasso #enfoketv #LoQ…","Ecuador,America del Sur",1
2021-02-19 03:52:08,"En un principio pensé #YakuPerez gano para la segunda vuelta, después vi la reunión entre #GuillermoLasso y… https://t.co/S8njEr4fmc",,5
2021-02-19 02:07:27,"RT @EnClavePolitik: ▶️La primera vuelta presidencial en #Ecuador tiene un claro ganador, #AndrésArauz, de la revolución ciudadana. Y hasta…",Ecuador,52
2021-02-19 02:01:24,"RT @EnClavePolitik: En #Ecuador #GuillermoLasso permitió que se apruebe la #leyhumanitaria que ocasionó muchos despidos, reducción de salar…",,191
2021-02-19 01:48:45,"YAKU ¿REALMENTE ERES DIFERENTE?
—@Josernandez1

Dijiste que eras diferente: es el momento de demostrarlo.… https://t.co/8MpEtNFEA4",,0
2021-02-19 01:41:00,"RT @ChullaPapa: En otros tiempos hace fuuu q se hubiera acabado de contar. Con el apagón que cosas suceden jaja 😂

#cne #eleccionesecuador2…",Quito ,1
2021-02-19 01:32:35,"En otros tiempos hace fuuu q se hubiera acabado de contar. Con el apagón que cosas suceden jaja 😂

#cne… https://t.co/YmVbgxtGOn","Quito, Ecuador",1
2021-02-19 01:25:46,"RT @EnClavePolitik: ▶️La primera vuelta presidencial en #Ecuador tiene un claro ganador, #AndrésArauz, de la revolución ciudadana. Y hasta…",Venezuela,52
2021-02-19 01:17:40,La mz 2 sl 8 junto a la cancha de #Fútbol los ganzos blancos ☹️ pero como ya dijimos muchos de estos vándalos hicie… https://t.co/oWGcvWPFLv,"Guayaquil, Ecuador",0
2021-02-19 00:43:53,¿Qué pasa en #Ecuador que aún no se sabe quién contenderá en Ballotaje con el correísta #AndrésArauz el prox 11 de… https://t.co/jCmeVgJ9MP,,0
2021-02-19 00:32:07,RT @ismaelbritoc: Tomen algo en cuenta si #YakuPérez no apoya a #GuillermoLasso es obvio que los indígenas no lo hagan. Y me pongo a pensar…,Cuenca - Ecuador,2
2021-02-19 00:20:27,"RT @micale20654751: #GuillermoLasso es el maestro del engaño... Lo hizo en el feriado bancario, en las propuestas de gobierno y ahora al ca…",,1
2021-02-18 23:08:02,Que mas se puede esperar de este tipo de gente..Estos son los mismos de #GuillermoLasso https://t.co/BOJ8xoY04Q,,0
2021-02-18 22:58:19,"RT @EnClavePolitik: ▶️La primera vuelta presidencial en #Ecuador tiene un claro ganador, #AndrésArauz, de la revolución ciudadana. Y hasta…",,52
2021-02-18 22:22:19,"RT @EnClavePolitik: ▶️La primera vuelta presidencial en #Ecuador tiene un claro ganador, #AndrésArauz, de la revolución ciudadana. Y hasta…",,52
2021-02-18 22:09:40,"RT @El_Ciudadano: El #CNE no aprobó el informe para el recuento oficial de los sufragios, como se había acordado en un reunión sostenida pr…","Santiago, Chile",1
2021-02-18 22:02:14,"RT @EnClavePolitik: ▶️La primera vuelta presidencial en #Ecuador tiene un claro ganador, #AndrésArauz, de la revolución ciudadana. Y hasta…",Ecuador,52
2021-02-18 22:02:00,"El #CNE no aprobó el informe para el recuento oficial de los sufragios, como se había acordado en un reunión sosten… https://t.co/0rSbPmCqgL",Santiago de Chile,1
2021-02-18 21:56:24,"RT @AlDiaOnline1: 📩#Decisión2021 | #EleccionesEcuador2021
El candidato #YakuPérez manifestó que, la movilización social impulsada por la #C…","Quito, Ecuador",2
2021-02-18 21:52:58,"📩#Decisión2021 | #EleccionesEcuador2021
El candidato #YakuPérez manifestó que, la movilización social impulsada por… https://t.co/mHtDwJu0Kb",Latacunga- Ecuador,2
2021-02-18 21:35:20,El acuerdo para el #reconteo de votos pactado entre los candidatos presidenciales #GuillermoLasso (Creo-PSC) y… https://t.co/g882DL0MQN,Quito - Ecuador,0
2021-02-18 21:35:09,El acuerdo para el #reconteo de votos pactado entre los candidatos presidenciales #GuillermoLasso (Creo-PSC) y… https://t.co/ijUowOwUhs,"Quito, Ecuador",0
2021-02-18 21:34:55,El acuerdo para el #reconteo de votos pactado entre los candidatos presidenciales #GuillermoLasso (Creo-PSC) y… https://t.co/OtPvl4496S,,0
2021-02-18 21:25:22,Q se puede esperar de este personaje si es de la misma escuela de la rata de #GuillermoLasso https://t.co/pujuy7v1Tc,,3
2021-02-18 21:22:47,Otra lacra de la misma calaña #GuillermoLasso #FeriadoBancario https://t.co/lyr9FmHjV8,,3
2021-02-18 20:42:29,RT @DannyValleP: Mientras los capitalistas salvajes van y regresan de Marte acá no terminamos de contar los votos GENIOS del @cnegobec #yak…,,1
2021-02-18 20:42:02,"RT @EnClavePolitik: ▶️La primera vuelta presidencial en #Ecuador tiene un claro ganador, #AndrésArauz, de la revolución ciudadana. Y hasta…",,52
2021-02-18 20:13:06,"RT @EnClavePolitik: ▶️La primera vuelta presidencial en #Ecuador tiene un claro ganador, #AndrésArauz, de la revolución ciudadana. Y hasta…",,52
2021-02-18 20:04:12,Mientras los capitalistas salvajes van y regresan de Marte acá no terminamos de contar los votos GENIOS del… https://t.co/A7dA3gKChD,"Quito, Pichincha Ecuador",1
2021-02-18 19:54:26,"RT @EnClavePolitik: ▶️La primera vuelta presidencial en #Ecuador tiene un claro ganador, #AndrésArauz, de la revolución ciudadana. Y hasta…",,52
2021-02-18 19:54:18,"RT @EnClavePolitik: ▶️La primera vuelta presidencial en #Ecuador tiene un claro ganador, #AndrésArauz, de la revolución ciudadana. Y hasta…",UIO/SCL/RheinMain,52
2021-02-18 19:45:46,"RT @JVD_ONLINE77: Lo que dijo hoy #YakuPérez en rueda de prensa: 

- Pide la renuncia de todos del #CNE 
- No apoyará a #GuillermoLasso 
-…",Ecuador,36
2021-02-18 19:03:10,"RT @EnClavePolitik: ▶️La primera vuelta presidencial en #Ecuador tiene un claro ganador, #AndrésArauz, de la revolución ciudadana. Y hasta…",Venezuela,52
2021-02-18 19:02:46,"RT @EnClavePolitik: ▶️La primera vuelta presidencial en #Ecuador tiene un claro ganador, #AndrésArauz, de la revolución ciudadana. Y hasta…",,52
2021-02-18 18:58:40,"RT @EnClavePolitik: ▶️La primera vuelta presidencial en #Ecuador tiene un claro ganador, #AndrésArauz, de la revolución ciudadana. Y hasta…",,52
2021-02-18 18:51:19,"RT @ErmelRosario: 👹¿UNA PERSONA BIPOLAR COMO YAKU PÉREZ PUEDE GOBERNAR EL PAÍS?👹👹
#NiUnVotoALaDerecha 
En el 2017, apoyó al CHULQUERO, #Gui…",UIO,17
2021-02-18 18:43:01,"El egoísmo y capricho de #yakuperez y de #ÁlvaroNoboa beneficiará sólo a Rafael Correa y a su pandilla, que son los… https://t.co/UNYp9Zjb3V",,0
2021-02-18 18:40:22,RT @radioquitoec: El Pleno del #CNE no tuvo los votos para aprobar el informe jurídico que buscaba viabilizar el reclamo presentado por #Ya…,,1
2021-02-18 18:37:39,"RT @EnClavePolitik: ▶️La primera vuelta presidencial en #Ecuador tiene un claro ganador, #AndrésArauz, de la revolución ciudadana. Y hasta…",,52
2021-02-18 18:35:50,"#Editorial 
Usted [##YakuPérez] no puede seguir trabajando de manera camuflada, con Correa y su pandilla, verdadero… https://t.co/L1aaTNyL2n",,0
2021-02-18 18:30:26,"@Luuiismis @LassoGuillermo Si #GuillermoLasso no cumple sus acuerdos, cómo creer en su plan de gobierno!… https://t.co/JIXrqdppTV","Quito, Ecuador",0
2021-02-18 18:27:16,RT @panchojimenezs: “Los ecuatorianos  le dieron su voto a @guillermolasso porque desean un país de OPORTUNIDADES y PROGRESO. Seguiremos ad…,"Guayaquil, Ecuador",6
2021-02-18 18:24:59,"A Guille: prepare una ofensiva devastadora y creíble, Perón con otro equipo de marketing, el que tiene es un fracaso. @Guillermolasso",¡Donde Me Necesiten!,0
2021-02-18 18:19:41,"RT @PrimeraPlanaECU: Carlos Sucuzhañay, presidente de la #Ecuarunari, anunció movilizaciones desde este lunes 15 de febrero en las diferent…",,24
2021-02-18 17:44:52,Políticos #Corruptos como #GuillermoLasso y @MoisesTacle? Por eso #Ecuatorianos mediten bien su voto en las… https://t.co/KVanlFkWIW,"Guayaquil, Ecuador",0
2021-02-18 17:44:26,Y luego @UnpEcuador se enoja con nosotros cuando los llamamos #PrensaCorrupta ☹️ pero claramente se ve que por… https://t.co/bJwhLPxYGj,"Guayaquil, Ecuador",0
2021-02-18 17:25:32,"RT @EnClavePolitik: ▶️La primera vuelta presidencial en #Ecuador tiene un claro ganador, #AndrésArauz, de la revolución ciudadana. Y hasta…","Ibarra, Ecuador",52
2021-02-18 17:20:37,"RT @Rebeca74263799: #GuillermoLasso es el maestro del engaño... Lo hizo en el feriado bancario, en las propuestas de gobierno y ahora al ca…",,1
2021-02-18 17:19:13,"#GuillermoLasso es el maestro del engaño... Lo hizo en el feriado bancario, en las propuestas de gobierno y ahora a… https://t.co/x6Io8BM6At",,1
2021-02-18 17:18:31,"#GuillermoLasso es el maestro del engaño... Lo hizo en el feriado bancario, en las propuestas de gobierno y ahora a… https://t.co/55bFKFkt3z","Deportista,Ememecista,Correist",0
2021-02-18 17:18:03,"RT @HulkRickyFlower: #GuillermoLasso es el maestro del engaño... Lo hizo en el feriado bancario, en las propuestas de gobierno y ahora al c…","Deportista,Ememecista,Correist",10
2021-02-18 17:12:16,no creemos mas en un bancario corrupto #GuillermoLasso  @LassoGuillermo el pueblo no te quiere como presidente… https://t.co/07ig2zYEyS,,0
2021-02-18 16:52:27,"RT @EnClavePolitik: ▶️La primera vuelta presidencial en #Ecuador tiene un claro ganador, #AndrésArauz, de la revolución ciudadana. Y hasta…","Caracas, Venezuela",52
2021-02-18 16:51:40,"RT @JVD_ONLINE77: Lo que dijo hoy #YakuPérez en rueda de prensa: 

- Pide la renuncia de todos del #CNE 
- No apoyará a #GuillermoLasso 
-…","Stockholm, Sweden",36
2021-02-18 16:51:15,RT @panchojimenezs: “Los ecuatorianos  le dieron su voto a @guillermolasso porque desean un país de OPORTUNIDADES y PROGRESO. Seguiremos ad…,"Guayaquil, Ecuador",6
2021-02-18 16:30:51,"#Ecuador #YakuPérez, abogado ambientalista, y su rival para el balotaje previsto para el 11 abril, #GuillermoLasso,… https://t.co/abWpbxSCWv",Florida,0
2021-02-18 16:26:07,RT @panchojimenezs: “Los ecuatorianos  le dieron su voto a @guillermolasso porque desean un país de OPORTUNIDADES y PROGRESO. Seguiremos ad…,"Guayaquil, Ecuador",6
